X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.455139959,46.294962028,193,127906561,6699,Pharmacy,RP,Phil's Lakeshore Pharmacy Ida, , , ,41 Lakeshore Drive, , ,North Bay,P1A2A1, ,20200403204244
-79.4344343189999,43.863367419,194,127906562,6706,Pharmacy,RP,Shoppers Drug Mart #1268, , , ,9651 Yonge Street, , ,Richmond Hill,L4C1V7, ,20200403204244
-79.443911425,43.9019589260001,195,127906563,6707,Pharmacy,RP,A & J Pharmacy, , , ,11211 Yonge Street, , ,Richmond Hill,L4S0E9, ,20200403204244
-79.427400113,43.8244503130001,196,127906564,6708,Pharmacy,RP,Royal Drug Mart, , , ,8100 Yonge Street,Unit 1A, ,Vaughan,L4J1W4, ,20200403204244
-80.4303485199999,43.6836280410001,197,127906565,6709,Pharmacy,RP,Elora Apothecary, , , ,115 Geddes Street,Unit B, ,Elora,N0B1S0, ,20200403204244
-79.900112247,43.630735557,199,127906567,6711,Pharmacy,RP,Genesis Pharmacy, , , ,221 Miller Drive,Unit 8 & 9, ,Halton Hills,L7G6G4, ,20200403204244
-79.2985948589999,43.681600894,201,127906569,6716,Pharmacy,LTCF,Main Street Terrace, , , ,77 Main Street, , ,Toronto,M4E2Y6, ,20200403204244
-79.4757716129999,43.65100678,203,127906571,6720,Pharmacy,RP,The Healing Source Pharmacy, , , ,2209 Bloor Street, , ,Toronto,M6S1N5, ,20200403204244
-80.4697268479999,48.5394333250001,204,127906572,6723,Pharmacy,LTCF,The Rosdale Cent EXT.CARE Unit, , , ,507 8th Avenue,Eldcap Beds Only, ,Matheson,P0K1N0, ,20200403204244
-83.665136167,49.6894432060001,205,127906573,6728,Pharmacy,RP,Pharmacie Novena, , , ,4 Ninth Street, , ,Hearst,P0L1N0, ,20200403204244
-79.473728323,43.766281001,209,127906577,6740,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,1111 Finch Avenue West,Unit 100, ,Toronto,M3J2E5, ,20200403204244
-79.4809946509999,44.0500110500001,210,127906578,6741,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,17310 Yonge Street,Unit 8, ,Newmarket,L3Y7R8, ,20200403204244
-75.6553208249999,45.431985458,211,127906579,6746,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,311 McArthur Avenue,Unit 105, ,Ottawa,K1L6P1, ,20200403204244
-79.43615382,43.8692054200001,213,127906581,6750,Pharmacy,LTCF,Mariann Home, , , ,9915 Yonge Street, , ,Richmond Hill,L4C1V1, ,20200403204244
-79.462448663,46.31137833,214,127906582,6751,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,456 Ferguson Street, , ,North Bay,P1B1X4, ,20200403204244
-84.330905956,46.5102605980001,215,127906583,6752,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,500 Queen Street East, , ,Sault Ste. Marie,P6A2A1, ,20200403204244
-76.4852016999999,44.253237819,217,127906585,6754,Pharmacy,RP,Canadian Add. Treatm. Phcy Lp, , , ,7 Hickson Avenue, , ,Kingston,K7K2N4, ,20200403204244
-79.5062071249999,43.6776447840001,218,127906586,6755,Pharmacy,RP,Main Drug Mart, , , ,265 Scarlett Road, , ,Toronto,M6N4L1, ,20200403204244
-80.562160053,43.5897322180001,219,127906587,6756,Pharmacy,RP,Food Basics Pharmacy #510, , , ,232 Arthur Street South, , ,Elmira,N3B2P2, ,20200403204244
-78.853642035,43.880498049,221,127906589,6758,Pharmacy,RP,Canadian Add. Treatm. Phcy. Lp, , , ,45 Bloor Street East, , ,Oshawa,L1H3L9, ,20200403204244
-79.539921132,43.635735975,224,127906592,6764,Pharmacy,RP,Dundas Kipling Pharmacy, , , ,5359 Dundas Street West, , ,Toronto,M9B1B1, ,20200403204244
-79.872042526,43.495872235,225,127906593,6765,Pharmacy,RP,Derry Pharmacy, , , ,6990 Derry Road,Unit 101, ,Milton,L9T7H3, ,20200403204244
-75.676180728,45.38889835,226,127906594,6771,Pharmacy,RP,Nks Health, , , ,2197 Riverside Drive,Unit 102, ,Ottawa,K1H7X8, ,20200403204244
-79.197995638,43.799358919,227,127906595,6773,Pharmacy,RP,Pharmacenter Pharmacy, , , ,857 Milner Avenue, , ,Toronto,M1B5N6, ,20200403204244
-79.342506972,43.6684209900001,228,127906596,6774,Pharmacy,RP,Drug Store Pharmacy #4119, , , ,449 Carlaw Avenue, , ,Toronto,M4K3H9, ,20200403204244
-79.319841276,43.7952640130001,229,127906597,6776,Pharmacy,RP,Main Drug Mart, , , ,3245 Finch Avenue East, , ,Toronto,M1W4C1, ,20200403204244
-79.3188288759999,43.7965361130001,230,127906598,6777,Pharmacy,RP,Gateway Pharmacy, , , ,3268 Finch Avenue East,Unit 5, ,Toronto,M1W3P7, ,20200403204244
-79.473684336,43.9136226260001,231,127906599,6778,Pharmacy,RP,Tower Hill Pharmacy, , , ,380 Tower Hill Road,Unit 16, ,Richmond Hill,L4E0T8, ,20200403204244
-80.034867151,45.3438317430001,233,127906601,6781,Pharmacy,RP,Pollard Ida Pharmacy, , , ,37 Seguin Street, , ,Parry Sound,P2A1B2, ,20200403204244
-84.318562452,46.5051222980001,235,127906603,6786,Pharmacy,RP,Medicine Shoppe #276, , , ,955 Queen Street East,Unit 145, ,Sault Ste. Marie,P6A2C3, ,20200403204244
-79.786550117,43.704191275,236,127906604,6790,Pharmacy,RP,Main Street Pharmacy, , , ,60 Gillingham Drive,Unit 101, ,Brampton,L6X0Z9, ,20200403204244
-79.806005221,43.674873269,237,127906605,6797,Pharmacy,RP,James Potter Road Pharmacy, , , ,9715 James Potter Road,Unit 101, ,Brampton,L6X3B9, ,20200403204244
-79.477187118,43.7033426900001,238,127906606,6798,Pharmacy,RP,Main Drug Mart, , , ,2306 Keele Street, , ,Toronto,M6M3Z8, ,20200403204244
-75.299258916,45.541698092,239,127906607,6799,Pharmacy,RP,Drug Store Pharmacy #4117, , , ,2737 Laurier Street, , ,Clarence-Rockland,K4K1A3, ,20200403204244
-80.7361879439999,43.9824685780001,240,127906608,6800,Pharmacy,RP,Mount Forest Pharmacy, , , ,154 Main Street North, , ,Mount Forest,N0G2L0, ,20200403204244
-79.441248243,44.105320761,241,127906609,6801,Pharmacy,RP,Sharon Pharmacy, , , ,19101 Leslie Street, , ,East Gwillimbury,L0G1V0, ,20200403204244
-80.9966235809999,46.467923677,243,127906611,6803,Pharmacy,RP,Hsnrx, , , ,41 Ramsey Lake Road, , ,Greater Sudbury,P3E5J1, ,20200403204244
-79.472005222,43.7664487010001,246,127906614,6807,Pharmacy,RP,Duffern-Finch Pharmacy, , , ,2 Champagne Drive,Unit C1, ,Toronto,M3J2C5, ,20200403204244
-79.222998247,43.8093399200001,247,127906615,6810,Pharmacy,RP,Shoppers Drug Mart #855, , , ,1400 Neilson Road, , ,Toronto,M1B0C2, ,20200403204244
-79.4676787129999,43.671734884,249,127906617,6812,Pharmacy,RP,Shoppers Drug Mart #867, , , ,620 Keele Street, , ,Toronto,M6N3E2, ,20200403204244
-79.651785258,43.52484775,250,127906618,6813,Pharmacy,LTCF,The Wenleigh, , , ,2065 Leanne Boulevard, , ,Mississauga,L5K2L6, ,20200403204244
-80.203810984,44.0787294200001,251,127906619,6816,Pharmacy,RP,Caravaggio Ida Drugs, , , ,128 Main Street East,Postal Office Box 910, ,Horning's Mills,L9V3K5, ,20200403204244
-79.268107169,43.904413934,252,127906620,6818,Pharmacy,RP,Castlemore Discount Pharmacy, , , ,1250 Castlemore Avenue,Unit 1, ,Markham,L6E0H7, ,20200403204244
-75.9096648989999,45.3143823280001,253,127906621,6824,Pharmacy,LTCF,Forest Hill, , , ,6501 Campeau Drive, , ,Ottawa,K2K3E9, ,20200403204244
-79.389569991,43.7081763940001,254,127906622,6826,Pharmacy,RP,Mount Pleasant Pharmacy, , , ,245 Eglinton Avenue East, , ,Toronto,M4P3B7, ,20200403204244
-79.3949224739999,44.6065914500001,258,127906626,6842,Pharmacy,LTCF,Leacock Care Centre, , , ,25 Museum Drive, , ,Orillia,L3V7T9, ,20200403204244
-80.3708237019999,43.698977047,259,127906627,6843,Pharmacy,RP,Shoppers Drug Mart #1082, , , ,710 Tower Street South, , ,Fergus,N1M2R3, ,20200403204244
-79.6468963619999,43.5861667610001,260,127906628,6846,Pharmacy,RP,Parkside Pharmacy, , , ,4062 Confederation Parkway, , ,Mississauga,L5B0G4, ,20200403204244
-79.603269949,43.5953587650001,262,127906630,6851,Pharmacy,RP,Cawthra Drug Store, , , ,680 Silver Creek Boulevard,Unit 7 & 8, ,Mississauga,L5A3Z1, ,20200403204244
-79.926637657,43.649224659,263,127906631,6854,Pharmacy,RP,Georgetown Pharmacy, , , ,118 Mill Street,Unit 101, ,Halton Hills,L7G2C5, ,20200403204244
-75.733398146,45.368295844,265,127906633,6857,Pharmacy,RP,Apothe Sos Pharmacy, , , ,314 Central Park Drive,Unit 8, ,Ottawa,K2C0R2, ,20200403204244
-78.3479842309999,44.55411909,266,127906634,9188,Pharmacy,RP,Remedy's Rx Buckhorn Phcy, , , ,Main Street, , ,Buckhorn,K0L1J0, ,20200403204244
-80.0254590869999,43.6381434520001,267,127906635,9191,Pharmacy,RP,Rexall, , , ,372 Queen Street, , ,Acton,L7J2Y5, ,20200403204244
-79.756328794,43.5571525510001,272,127906640,9202,Pharmacy,RP,Britannia Pharmacy, , , ,5980 Churchill Meadows Boulevard,Unit 11, ,Mississauga,L5M7M5, ,20200403204244
-75.802160667,45.355937139,273,127906641,9203,Pharmacy,RP,Rexall #1917, , , ,2950 Carling Avenue, , ,Ottawa,K2B7J7, ,20200403204244
-77.084458733,45.820900362,274,127906642,9204,Pharmacy,RP,Rexall, , , ,1100 Pembroke Street East, , ,Pembroke,K8A6Y7, ,20200403204244
-79.3811800839999,43.665372887,275,127906643,9205,Pharmacy,RP,Rexall #1974, , , ,63 Wellesley Street East, , ,Toronto,M4Y1G7, ,20200403204244
-75.739747549,45.386315047,276,127906644,9206,Pharmacy,RP,Rexall #2006, , , ,1415 Carling Avenue, , ,Ottawa,K1Z7L6, ,20200403204244
-75.6459656169999,45.3778586500001,278,127906646,9208,Pharmacy,RP,Rexall #2014, , , ,1725 Walkley Road,Unit C, ,Ottawa,K1V2P6, ,20200403204244
-79.3996008939999,43.7072692940001,280,127906648,9210,Pharmacy,RP,Rexall #2055, , , ,2300 Yonge Street, , ,Toronto,M4P1E4, ,20200403204244
-79.52850953,43.6494534780001,281,127906649,9211,Pharmacy,RP,Rexall #2063, , , ,4890 Dundas Street West, , ,Toronto,M9A1B5, ,20200403204244
-79.626874857,43.603088665,282,127906650,9213,Pharmacy,RP,Rexall, , , ,377 Burnamthorpe Road East, , ,Mississauga,L5A3Y1, ,20200403204244
-79.635604459,43.591149762,283,127906651,9214,Pharmacy,RP,Cura Pharmacy, , , ,265 Enfield Place,Unit R210, ,Mississauga,L5B3Y6, ,20200403204244
-79.7337248869999,43.5603015520001,284,127906652,9215,Pharmacy,RP,Rexall #2080, , , ,3010 Thomas Street, , ,Mississauga,L5M0R4, ,20200403204244
-79.7784483039999,43.5837856540001,286,127906654,9224,Pharmacy,RP,Rexall #2100, , , ,3221 Derry Road,Unit 16, ,Mississauga,L5N7L7, ,20200403204244
-79.758519098,43.590645357,287,127906655,9228,Pharmacy,RP,Maplewood Pharmacy, , , ,6700 Montevideo Road,Unit 6, ,Mississauga,L5N1V1, ,20200403204244
-78.7478807419999,44.3455125350001,288,127906656,9230,Pharmacy,RP,Rexall Pharma Plus #2121, , , ,86 Angeline Street South, , ,Kawartha Lakes,K9V3L5, ,20200403204244
-79.6194167199999,44.327742691,289,127906657,9233,Pharmacy,RP,Pharma Plus #2139, , , ,7975 Yonge Street,Postal Office Box 7047, ,Innisfil,L9S1A8, ,20200403204244
-75.8777643879999,45.302370927,292,127906660,9237,Pharmacy,RP,Rexall #2204, , , ,300 Eagleson Road, , ,Ottawa,K2M1C9, ,20200403204244
-79.352194776,43.6777085910001,293,127906661,9238,Pharmacy,RP,Hellenic Pharmacy, , , ,374 Danforth Avenue, , ,Toronto,M4K1N8, ,20200403204244
-75.591865505,45.4479776640001,295,127906663,9241,Pharmacy,RP,Rexall #2212, , , ,2116 Montreal Road, , ,Ottawa,K1J6M7, ,20200403204244
-76.021462701,44.8996219520001,296,127906664,9242,Pharmacy,RP,Rexall, , , ,2 Beckwith Street North, , ,Smiths Falls,K7A2B1, ,20200403204244
-78.760195546,44.3485431350001,297,127906665,9243,Pharmacy,RP,Pharma Plus #2238, , , ,401 Kent Street West,Unit 57, ,Kawartha Lakes,K9V4Z1, ,20200403204244
-79.7532771049999,43.6926067750001,298,127906666,9244,Pharmacy,RP,Pharma Center Pharmacy, , , ,164 Queen Street East,Unit 105, ,Brampton,L6V1B4, ,20200403204244
-79.016385282,43.8314475330001,299,127906667,9247,Pharmacy,RP,Rexall #2246, , , ,955 Westney Road South,Unit 7, ,Ajax,L1S3K7, ,20200403204244
-77.371484181,44.1616672650001,300,127906668,9248,Pharmacy,RP,Rexall Pharma Plus #2253, , , ,173 Dundas Street East, , ,Belleville,K8N1C9, ,20200403204244
-77.1469256949999,44.005889247,301,127906669,9251,Pharmacy,RP,Pharma Plus #2261, , , ,97 Main Street West, , ,Prince Edward,K0K2T0, ,20200403204244
-79.442083404,43.667654385,302,127906670,9252,Pharmacy,RP,Rexall #2287, , , ,1245 Dupont Street, , ,Toronto,M6H2A6, ,20200403204244
-79.418324282,44.609064049,303,127906671,9254,Pharmacy,RP,Rexall Pharma Plus #2295, , , ,58 Mississauga Street East, , ,Orillia,L3V1V5, ,20200403204244
-79.8154916239999,43.68369577,304,127906672,9255,Pharmacy,RP,Drug Store Pharmacy #4143, , , ,35 Worthington Avenue, , ,Brampton,L7A2Y7, ,20200403204244
-79.590982291,44.108844655,305,127906673,9256,Pharmacy,RP,Rexall #2303, , , ,461 Holland Street West,Building 0, ,Bradford West Gwillimbury,L3Z0C1, ,20200403204244
-80.9426750659999,44.567036267,306,127906674,9257,Pharmacy,RP,Pharma Plus #2311, , , ,963 Second Avenue East, , ,Owen Sound,N4K2H5, ,20200403204244
-80.927599661,44.570174969,307,127906675,9258,Pharmacy,RP,Rexall Pharma Plus #2312, , , ,1507 9th Avenue East, , ,Owen Sound,N4K3E9, ,20200403204244
-80.120089341,43.9022508940001,308,127906676,9259,Pharmacy,RP,Rexall, , , ,520 Riddell Road, , ,Orangeville,L9W5L1, ,20200403204244
-79.555382854,43.8265924070001,309,127906677,9261,Pharmacy,RP,Rexall, , , ,3900 Rutherford Road, , ,Vaughan,L4H3G8, ,20200403204244
-79.885988589,44.146961547,310,127906678,9262,Pharmacy,RP,Rexall, , , ,149 Young Street, , ,New Tecumseth,L9R2A9, ,20200403204244
-79.586547745,43.609477268,311,127906679,9264,Pharmacy,RP,Rexall #2378, , , ,3100 Dixie Road, , ,Mississauga,L4Y2A0, ,20200403204244
-75.675051528,45.3879828500001,312,127906680,9266,Pharmacy,RP,1355 Bank Street Pharmacy, , , ,1355 Bank Street, , ,Ottawa,K1H8K7, ,20200403204244
-79.4869983259999,43.7507137970001,313,127906681,9269,Pharmacy,RP,Nam Pharmacy, , , ,3585 Keele Street,Unit 6, ,Toronto,M3J3H5, ,20200403204244
-79.7720576099999,43.6761210710001,314,127906682,9270,Pharmacy,RP,Rexall, , , ,398 Queen Street West, , ,Brampton,L6X1B3, ,20200403204244
-79.520530438,43.7694906990001,315,127906683,9272,Pharmacy,RP,Rexall #2394, , , ,4702 Jane Street, , ,Toronto,M3N2L3, ,20200403204244
-80.5509441409999,43.4964275030001,321,127906689,9284,Pharmacy,RP,Rexall #2469, , , ,585 Weber Street, , ,Waterloo,N2V1V8, ,20200403204244
-79.4270751019999,43.7004106910001,324,127906692,9287,Pharmacy,RP,Rexall #3012, , , ,901 Eglinton Avenue West, , ,Toronto,M6C2C1, ,20200403204244
-79.7869880169999,43.7067509760001,325,127906693,9288,Pharmacy,RP,Rexall, , , ,10035 Hurontario Street,"Unit  S, 13-15", ,Brampton,L6Z0E6, ,20200403204244
-79.36714678,43.661772087,326,127906694,9290,Pharmacy,RP,Parliament Pharmacy, , , ,402 Parliament Street, , ,Toronto,M5A2Z7, ,20200403204244
-76.5072859059999,44.2389873160001,327,127906695,9292,Pharmacy,RP,Medical Arts Pharmacy, , , ,800 Princess Street, , ,Kingston,K7L1E4, ,20200403204244
-79.290642858,43.6896792960001,328,127906696,9293,Pharmacy,RP,Shoppers Drug Mart #862, , , ,3003 Danforth Avenue, , ,Toronto,M4C1M9, ,20200403204244
-79.5941721419999,43.543560056,329,127906697,9294,Pharmacy,RP,Shoppers Drug Mart # 815, , , ,321 Lakeshore Road West, , ,Mississauga,L5H1G9, ,20200403204244
-79.4444572149999,43.781831605,330,127906698,9295,Pharmacy,LTCF,Cheltenham Care Community, , , ,5935 Bathurst Street,Centre- Cheltenham, ,Toronto,M2R1Y8, ,20200403204244
-79.721698197,43.7154600800001,332,127906700,9300,Pharmacy,RP,Metro Pharmacy #595, , , ,25 Peel Centre Drive, , ,Brampton,L6T3R5, ,20200403204244
-80.251301251,43.5580292280001,334,127906702,9303,Pharmacy,LTCF,The Elliott Ltc Residence, , , ,170 Metcalfe Street, , ,Guelph,N1E4Y3, ,20200403204244
-81.3285120259999,48.473654068,335,127906703,9305,Pharmacy,RP,Rexall #6904, , , ,119 Pine Street South, , ,Timmins,P4N2K3, ,20200403204244
-86.5344930219999,49.7809962330001,336,127906704,9307,Pharmacy,RP,Rexall #6905, , , ,101 King Street, , ,Longlac,P0T2A0, ,20200403204244
-78.339244208,44.3293070510001,337,127906705,9311,Pharmacy,RP,Rexall #6910, , , ,1154 Chemong Road, , ,Peterborough,K9H7J6, ,20200403204244
-78.3213049,44.296615446,338,127906706,9312,Pharmacy,RP,Rexall #6911, , , ,85 George Street North, , ,Peterborough,K9J3G3, ,20200403204244
-79.870465885,44.153806349,339,127906707,9314,Pharmacy,RP,Windsor House Pharmacy, , , ,36 Victoria Street West,Unit 2, ,New Tecumseth,L9R1S8, ,20200403204244
-82.425883216,49.4175424420001,341,127906709,9317,Pharmacy,RP,Rexall #6913, , , ,30 Circle Street, , ,Kapuskasing,P5N1T7, ,20200403204244
-81.004884782,46.4515351740001,343,127906711,9319,Pharmacy,RP,Rexall #6915, , , ,2009 Long Lake Road, , ,Greater Sudbury,P3E6C3, ,20200403204244
-79.948124363,43.649217558,344,127906712,9320,Pharmacy,LTCF,Extendicare/halton Hills, , , ,9 Lindsay Court, , ,Halton Hills,L7G6G9, ,20200403204244
-79.538481428,43.5930845670001,345,127906713,9321,Pharmacy,RP,Rexall #6916, , , ,3701 Lakeshore Boulevard West, , ,Toronto,M8W1P8, ,20200403204244
-81.095168788,44.2990936140001,346,127906714,9322,Pharmacy,RP,Rexall #6919, , , ,55 First Avenue South, , ,Chesley,N0G1L0, ,20200403204244
-80.218101437,43.513743221,347,127906715,9324,Pharmacy,RP,Drugstore Pharmacy #531, , , ,160 Kortright Road West, , ,Guelph,N1G4W2, ,20200403204244
-79.220883246,43.8092865200001,348,127906716,9325,Pharmacy,RP,Rexall #6921, , , ,1371 Neilson Road, , ,Toronto,M1B4Z8, ,20200403204244
-79.726623113,43.8720810070001,350,127906718,9327,Pharmacy,RP,Rexall #6924, , , ,405 Queen Street South, , ,Caledon,L7E2B5, ,20200403204244
-82.649420705,46.3858177750001,351,127906719,9328,Pharmacy,RP,Rexall #6926, , , ,31 Nova Scotia Walk, , ,Elliot Lake,P5A1Y9, ,20200403204244
-79.549342033,43.6099907700001,352,127906720,9331,Pharmacy,RP,Sav on Drug Mart, , , ,880 Browns Line, , ,Toronto,M8W3V7, ,20200403204244
-80.935364863,46.4902558840001,353,127906721,9332,Pharmacy,RP,Rexall #6927, , , ,1975 Bancroft Drive, , ,Greater Sudbury,P3B1T1, ,20200403204244
-86.9484902469999,49.7240365980001,354,127906722,9334,Pharmacy,RP,Rexall #6928, , , ,305 Main Street, , ,Geraldton,P0T1M0, ,20200403204244
-79.12188334,44.097107975,355,127906723,9336,Pharmacy,RP,Rexall #6929, , , ,Elgin Park Drive,Unit C2, ,Uxbridge,L9P0B1, ,20200403204244
-76.252904378,44.906154143,356,127906724,9337,Pharmacy,RP,Rexall #6932, , , ,39 Drummond Street West, , ,Perth,K7H2J9, ,20200403204244
-79.228814254,43.86719343,357,127906725,9338,Pharmacy,RP,Rexall #6933, , , ,90 Copper Creek Drive, , ,Markham,L6B0P2, ,20200403204244
-76.485737699,44.238462917,358,127906726,9340,Pharmacy,RP,Rexall #6934, , , ,240 Montreal Street, , ,Kingston,K7K3G8, ,20200403204244
-88.263094151,49.0120685110001,359,127906727,9343,Pharmacy,RP,Rexall #6936, , , ,54 Front Street, , ,Nipigon,P0T2J0, ,20200403204244
-80.962720576,46.522655587,360,127906728,9344,Pharmacy,RP,Rexall #6939, , , ,848 Lasalle Boulevard, , ,Greater Sudbury,P3A1X5, ,20200403204244
-79.5457153309999,43.6019253690001,361,127906729,9345,Pharmacy,RP,Rexall #6941, , , ,440 Brown's Line, , ,Toronto,M8W3T9, ,20200403204244
-79.358259978,43.6779781910001,362,127906730,9347,Pharmacy,RP,Rexall #6942, , , ,807 Broadview Avenue, , ,Toronto,M4K2P8, ,20200403204244
-76.963203256,44.2593345000001,364,127906732,9353,Pharmacy,RP,Rexall #6945, , , ,470 Centre Street North, , ,Napanee,K7R1P8, ,20200403204244
-76.36692726,45.4239485270001,366,127906734,9358,Pharmacy,RP,Rexall #6947, , , ,22 Baskin Drive East, , ,Arnprior,K7S3G8, ,20200403204244
-76.571140225,44.2184868090001,367,127906735,9362,Pharmacy,RP,Reddendale Pharmacy, , , ,732 Front Road, , ,Kingston,K7M6P7, ,20200403204244
-79.8792616659999,47.8226775480001,368,127906736,13174,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Cochrane Timiskaming Branch, , , ,63 Fifth Street,Englehart and District Family Health Team,Practice Location,Englehart,P0J1H0, ,20200403204244
-79.669433861,47.5087975100001,369,127906737,16915,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association (CMHA) Cochrane Timiskaming Branch, , , ,11 Riverside Drive,Suite 5B,Practice Location,Temiskaming Shores,P0J1P0, ,20200403204244
